COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Alunos na região urbana;Alunos na região rural;Total de alunos que não reside em localização diferenciada;Total de alunos residente em área remanescente de quilombo;Total de alunos residente em área indígena;Total de alunos residente em área de assentamento;Total de alunos que não utilizam transporte escolar público;Total de alunos que utilizam transporte escolar público;Total de alunos que não utilizam Tração Animal;Total de alunos que utilizam Tração Animal;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
41122534;BENEDITA VIEIRA IATZSEKI E M EI EF;4120101;Porto Amazonas;41;PR;119,0;29,0;146,0;;;;116,0;32,0;32,0;;;5,9
35276923;FRANCISCO GOMES DE SOUZA EMEF;3517406;Guaíra;35;SP;398,0;153,0;152,0;;;;440,0;111,0;111,0;;;7,0
35142815;IRUM CURUMIM ESCOLA DE EDUCACAO BASICA EDUCACAO PROFISSIONAL;3517406;Guaíra;35;SP;146,0;2,0;2,0;;;;148,0;;;;;
35276959;VICENCINA APARECIDA VACCARO MORSOLETO PROFA EMEF;3517406;Guaíra;35;SP;611,0;4,0;4,0;;;;615,0;;;;;6,8
35276947;MARIO LANO PADRE EMEF;3517406;Guaíra;35;SP;544,0;6,0;6,0;;;;550,0;;;;;6,5
35167046;SANTA LUZ CENTRO EDUCACAO;3517406;Guaíra;35;SP;214,0;4,0;4,0;;;;218,0;;;;;
35145555;APAE DE GUAIRA;3517406;Guaíra;35;SP;52,0;2,0;1,0;;;;54,0;;;;;
35581409;CENTRO EDUCACIONAL ANA LELIS SANTANA UNID IV;3517406;Guaíra;35;SP;207,0;1,0;1,0;;;;208,0;;;;;
35482948;COLEGIO AQUARELA GUAIRA;3517406;Guaíra;35;SP;41,0;;;;;;41,0;;;;;
35022433;ZEZINHO PORTUGAL;3517406;Guaíra;35;SP;571,0;31,0;31,0;;;;590,0;12,0;12,0;;5,3;
35022238;ENOCH GARCIA LEAL;3517406;Guaíra;35;SP;625,0;147,0;148,0;;;;671,0;101,0;101,0;;5,3;
35466645;ANA LELIS SANTANA CENTRO EDUCACIONAL UNIDADE I;3517406;Guaíra;35;SP;247,0;8,0;8,0;;;;255,0;;;;;
35022421;DALVA LELLIS GARCIA PRADO PROFA;3517406;Guaíra;35;SP;258,0;16,0;16,0;;;;266,0;8,0;8,0;;4,7;
35301516;VERA LUCIA VITALI PROFESSORA EMEF;3517406;Guaíra;35;SP;532,0;10,0;10,0;;;;542,0;;;;;7,2
41146697;COLEGIO CONSTRUINDO O SABER ED INFANTIL ENSINO FUNDAMENTAL E MEDIO;4126504;Sertanópolis;41;PR;152,0;;4,0;;;;152,0;;;;;
41022440;INTEGRADO JEAN PIAGET C EI EF M;4126504;Sertanópolis;41;PR;220,0;5,0;222,0;;;;225,0;;;;;
41022475;SANTO TOMAS DE AQUINO E M EI EF;4126504;Sertanópolis;41;PR;112,0;3,0;113,0;;;;61,0;54,0;54,0;;;6,5
41022394;MARIA GOMES TEIXEIRA E M EI EF;4126504;Sertanópolis;41;PR;199,0;75,0;267,0;;;;101,0;173,0;173,0;;;5,9
41022416;MONTEIRO LOBATO E E EF;4126504;Sertanópolis;41;PR;579,0;58,0;629,0;;;;589,0;48,0;48,0;;5,6;
41022343;LUIZ DELIBERADOR E M EI EF;4126504;Sertanópolis;41;PR;294,0;2,0;292,0;;;;189,0;107,0;107,0;;;6,5
41022483;CESAR SORIANI E EI EF MOD ED ESP;4126504;Sertanópolis;41;PR;56,0;3,0;58,0;;;;13,0;46,0;46,0;;;
41410025;BENEDITO BIASI ZANIN E M EI EF;4126504;Sertanópolis;41;PR;112,0;1,0;112,0;;;;113,0;;;;;6,1
41017528;BARZOTTO E M EI EF;4114005;Mamborê;41;PR;112,0;35,0;141,0;;;;126,0;21,0;21,0;;;6,9
41017765;SAO LUIZ GONZAGA C E C EF M;4114005;Mamborê;41;PR;63,0;24,0;78,0;;;;70,0;17,0;17,0;;4,7;
41372468;MONTEIRO LOBATO E M C EI EF;4114005;Mamborê;41;PR;71,0;23,0;90,0;;;;78,0;16,0;16,0;;;5,6
41017749;SANTA MARIA E M EI EF;4114005;Mamborê;41;PR;104,0;31,0;133,0;;;;106,0;29,0;29,0;;;5,2
41353412;SAO F DE ASSIS E EI EF MOD ED ESP;4114005;Mamborê;41;PR;7,0;2,0;8,0;;;;;9,0;9,0;;;
41017692;NOSSA SENHORA DE FATIMA;4114005;Mamborê;41;PR;176,0;4,0;1,0;;;;168,0;12,0;12,0;;;
41017730;RUI BARBOSA E E EF;4114005;Mamborê;41;PR;407,0;147,0;521,0;;;;415,0;139,0;139,0;;4,8;
41017536;BENTO MUNHOZ DA R NETO E M EF;4114005;Mamborê;41;PR;90,0;52,0;142,0;;;;96,0;46,0;46,0;;;5,9
41144961;ELIZABETE N T FERNANDES E M PROFA EI EF;4114005;Mamborê;41;PR;182,0;82,0;258,0;;;;197,0;67,0;67,0;;;6,9
41034961;MARIA M JAROSKIEVICZ C E PROFA EF M;4107603;Faxinal;41;PR;144,0;35,0;174,0;;;;131,0;48,0;48,0;;5,0;
41379241;ESCOLA LETRINHAS ENCANTADAS - EDUCACAO INFANTIL E ENSINO FUNDAMENTAL;4107603;Faxinal;41;PR;52,0;6,0;1,0;;;;57,0;1,0;1,0;;;
41389581;FERNANDO SONTAG C E C EF M;4107603;Faxinal;41;PR;4,0;42,0;46,0;;;;25,0;21,0;21,0;;;
41158725;DIMENSAO E EI EF;4107603;Faxinal;41;PR;43,0;;43,0;;;;43,0;;;;;
41034562;AUGUSTO BAHLS E E PROF EF;4107603;Faxinal;41;PR;170,0;31,0;193,0;;;;169,0;32,0;32,0;;4,9;
41362519;CENIRA G QUEIROZ E M PROFA EF;4107603;Faxinal;41;PR;170,0;29,0;198,0;;;;151,0;48,0;48,0;;;6,0
41035119;RONDON E R M MAL EF;4107603;Faxinal;41;PR;69,0;10,0;79,0;;;;76,0;3,0;3,0;;;5,8
41035143;COL SAO DOMINGOS - EDUC INF ENS FUND MD;4107603;Faxinal;41;PR;306,0;21,0;1,0;;;;325,0;2,0;2,0;;;
41034694;EPITACIO PESSOA E M C EF;4107603;Faxinal;41;PR;6,0;52,0;58,0;;;;27,0;31,0;31,0;;;5,9
41034643;CECILIA MEIRELES E M EF;4107603;Faxinal;41;PR;175,0;40,0;213,0;;;;186,0;29,0;29,0;;;6,6
41035046;OLAVO BILAC C E EF M;4107603;Faxinal;41;PR;108,0;13,0;120,0;;;;114,0;7,0;7,0;;4,6;
41034716;ERICO VERISSIMO C E EF M N PROFIS;4107603;Faxinal;41;PR;105,0;84,0;179,0;;;;108,0;81,0;81,0;;4,9;
41362543;ELZA D CABRAL E M PROFA EF;4107603;Faxinal;41;PR;147,0;56,0;202,0;;;;136,0;67,0;67,0;;;5,9
41034996;MARY A MICALLEF E EI EF MOD ED ESP;4107603;Faxinal;41;PR;22,0;3,0;25,0;;;;9,0;16,0;16,0;;;
41035186;TANCREDO NEVES E M EF;4107603;Faxinal;41;PR;207,0;38,0;241,0;;;;214,0;31,0;31,0;;;6,2
35277228;MARIA APARECIDA PEDRINHO FURLAN EMEB;3553203;Taiúva;35;SP;268,0;37,0;39,0;;;;106,0;199,0;199,0;;;6,4
35022512;BENEDITO ORTIZ CORONEL;3553203;Taiúva;35;SP;188,0;22,0;24,0;;;;188,0;22,0;22,0;;5,5;
35232993;ONDINA HOFIG DE CASTILHO PROFA ESC MUN DE ED BASICA INTEGRAL;3502101;Andradina;35;SP;272,0;35,0;26,0;;;;272,0;35,0;35,0;;;6,2
35029609;JOAO BREMBATTI CALVOSO;3502101;Andradina;35;SP;469,0;63,0;67,0;;;;437,0;95,0;95,0;;5,5;
35218558;ANNA MARIA MARINHO NUNES PROFESSORA EMEF;3502101;Andradina;35;SP;625,0;25,0;24,0;;;;648,0;2,0;2,0;;;7,5
35132792;RUI BARBOSA COLEGIO;3502101;Andradina;35;SP;409,0;8,0;8,0;;;;417,0;;;;;
35249543;ZORAIDE DE CARVALHO OLIVEIRA PROFESSORA EMEF;3502101;Andradina;35;SP;460,0;2,0;3,0;;;;462,0;;;;;7,5
35448862;EDUCADOR PAULO FREIRE EMEIEF;3502101;Andradina;35;SP;;35,0;35,0;;;;10,0;25,0;25,0;;;
35029397;AUGUSTO MARIANI DR;3502101;Andradina;35;SP;412,0;8,0;8,0;;;;420,0;;;;5,1;
35029373;ALVARO GUIAO DR;3502101;Andradina;35;SP;442,0;18,0;18,0;;;;332,0;128,0;128,0;;5,1;
35584101;ESCOLA DE EDUCACAO INFANTIL E FUNDAMENTAL I SOSSEGO DA MAMAE;3502101;Andradina;35;SP;215,0;4,0;4,0;;;;219,0;;;;;
35029361;FRANCISCO TEODORO DE ANDRADE;3502101;Andradina;35;SP;271,0;37,0;36,0;;;;276,0;32,0;32,0;;5,5;
35232981;LEONOR SALOMAO EMEF;3502101;Andradina;35;SP;365,0;52,0;42,0;;;;375,0;42,0;42,0;;;6,5
35116543;STELLA MARIS COLEGIO;3502101;Andradina;35;SP;201,0;5,0;5,0;;;;206,0;;;;;
35218561;HUMBERTO PASSARELLI EMEBI;3502101;Andradina;35;SP;266,0;33,0;32,0;1,0;;;276,0;23,0;23,0;;;6,6
35249524;JOSEPHA DE JESUS CARREIRA EMEF;3502101;Andradina;35;SP;385,0;2,0;3,0;;;;387,0;;;;;6,7
35145865;APAE DE ANDRADINA;3502101;Andradina;35;SP;209,0;27,0;28,0;;;;125,0;111,0;111,0;;;
35116518;SESI 025 CENTRO EDUCACIONAL;3502101;Andradina;35;SP;282,0;6,0;6,0;;;;288,0;;;;;
35004103;CENTRO EDUCACIONAL INTERNACIONAL;3502101;Andradina;35;SP;98,0;1,0;1,0;;;;99,0;;;;;
35905914;JOAO CARREIRA;3502101;Andradina;35;SP;;32,0;32,0;;;;4,0;28,0;28,0;;;
35249531;MARIA VERA QUENTAL TAMAI PROFESSORA EMEBI;3502101;Andradina;35;SP;292,0;13,0;13,0;;;;267,0;38,0;38,0;;;7,0
35139488;ANDRADINA CENTRO EDUCACIONAL DE;3502101;Andradina;35;SP;148,0;1,0;1,0;;;;149,0;;;;;
35922365;ALICE MARQUES DA SILVA ROCHA;3502101;Andradina;35;SP;297,0;10,0;10,0;;;;284,0;23,0;23,0;;5,1;
35077665;CORNELIS ADRIANUS VAN GILS PADRE EMEIF;3517000;Getulina;35;SP;113,0;26,0;26,0;;;;105,0;34,0;34,0;;;
35518840;PIA OBJETIVO COLEGIO;3517000;Getulina;35;SP;81,0;4,0;4,0;;;;85,0;;;;;
35268781;JOAQUIM CAETANO FERRAZ EMEIF;3517000;Getulina;35;SP;40,0;22,0;22,0;;;;45,0;17,0;17,0;;;7,3
35026372;ROSA SALLES LEITE PENTEADO PROFA;3517000;Getulina;35;SP;318,0;62,0;61,0;;;;332,0;48,0;48,0;;4,6;
35026360;JOSE PIMENTA DE PADUA;3517000;Getulina;35;SP;37,0;20,0;19,0;;;;39,0;18,0;18,0;;;
35154544;ALFA CENTRO EDUCACIONAL;3517000;Getulina;35;SP;92,0;3,0;3,0;;;;95,0;;;;;
35361896;JOAO LEONEL BERBERT EMEF;3517000;Getulina;35;SP;208,0;45,0;35,0;;;;181,0;72,0;72,0;;;6,3
41361288;VALMIR KUNZ E EI EF MOD ED ESP;4126652;Sulina;41;PR;5,0;3,0;8,0;;;;;8,0;8,0;;;
41094450;NESTOR DE CASTRO C E EF M;4126652;Sulina;41;PR;89,0;84,0;171,0;;;;48,0;125,0;125,0;;5,5;
41094387;ARNALDO BUSATO E M EI EF;4126652;Sulina;41;PR;77,0;102,0;176,0;;;;22,0;157,0;157,0;;;7,0
35030454;MANOEL BENTO NETO;3548401;Santópolis do Aguapeí;35;SP;202,0;10,0;10,0;;;;204,0;8,0;8,0;;5,5;
35244961;MINAS BARGANIAN PROF EMEB;3548401;Santópolis do Aguapeí;35;SP;262,0;17,0;17,0;;;;269,0;10,0;10,0;;;7,8
35038885;ABDIEL LOPES MONTEIRO PROF;3543006;Ribeirão Branco;35;SP;143,0;21,0;21,0;;;;124,0;40,0;40,0;;5,1;
35080202;HONORATO FERREIRA DA SILVA EMEF;3543006;Ribeirão Branco;35;SP;80,0;186,0;185,0;;;;214,0;52,0;52,0;;;7,4
35272711;PAULINA DE MORAES PROFA EMEF;3543006;Ribeirão Branco;35;SP;;124,0;124,0;;;;1,0;123,0;123,0;;;7,0
35913583;HIROSHI KOSUGE;3543006;Ribeirão Branco;35;SP;1,0;41,0;41,0;;;;17,0;25,0;25,0;;;
35244909;HILDA MATARAZZO DELMANTO PROFA EMEF;3543006;Ribeirão Branco;35;SP;230,0;58,0;53,0;;;;248,0;40,0;40,0;;;6,7
35014369;LUIZ JOSE DIAS PROF;3543006;Ribeirão Branco;35;SP;219,0;170,0;170,0;;;;234,0;155,0;155,0;;6,0;
35905252;HONORATO FERREIRA DA SILVA;3543006;Ribeirão Branco;35;SP;164,0;99,0;101,0;;;;206,0;57,0;57,0;;6,7;
35227109;JOAO NIVALDO DE MORAIS PROF EMEF;3543006;Ribeirão Branco;35;SP;227,0;70,0;71,0;;;;245,0;52,0;52,0;;;7,1
35278427;DEISI MACHADO CORREA PROFA EMEF;3543006;Ribeirão Branco;35;SP;7,0;197,0;195,0;;;;174,0;30,0;30,0;;;6,2
35227134;PEDRO LIBERATO DE ASSIS ESCOLA MUNICIPAL;3543006;Ribeirão Branco;35;SP;1,0;30,0;;;;;10,0;21,0;21,0;;;
35662823;BAIRRO MORRO ALTO EMEF;3543006;Ribeirão Branco;35;SP;1,0;80,0;63,0;;;;11,0;70,0;70,0;;;
35227122;FAZENDA COIMBRA EMEF;3543006;Ribeirão Branco;35;SP;;73,0;73,0;;;;18,0;55,0;55,0;;;5,5
35662860;ALEXANDRINA MARIA JOSE DE MACEDO PROFA EMEF;3543006;Ribeirão Branco;35;SP;;40,0;40,0;;;;23,0;17,0;17,0;;;
35913571;PAULINA DE MORAIS PROFA;3543006;Ribeirão Branco;35;SP;1,0;111,0;111,0;;;;8,0;104,0;104,0;;5,9;
35065456;JOAO PAULO II PAPA;3543006;Ribeirão Branco;35;SP;153,0;113,0;113,0;;;;187,0;79,0;79,0;;5,9;
41070445;LAURO LUIZ E M EF;4104055;Campo Bonito;41;PR;159,0;46,0;205,0;;;;166,0;39,0;39,0;;;6,4
41070437;JOSE BONIFACIO C E EF M;4104055;Campo Bonito;41;PR;141,0;55,0;196,0;;;;146,0;50,0;50,0;;;
41070453;NOSSA SRA DA SALETE E E C EF;4104055;Campo Bonito;41;PR;2,0;23,0;24,0;;;;3,0;22,0;22,0;;;
41070380;SANTO ANTONIO E M C EI EF;4104055;Campo Bonito;41;PR;3,0;33,0;36,0;;;;;36,0;36,0;;;6,6
41143590;ALCIDES BERNARDI E EI EF MOD ED ESP;4104055;Campo Bonito;41;PR;12,0;2,0;4,0;;;;8,0;6,0;6,0;;;
35908137;JOSE BELUCIO;3515509;Fernandópolis;35;SP;135,0;1,0;1,0;;;;134,0;2,0;2,0;;4,9;
35228345;KOEI ARAKAKI EMEF;3515509;Fernandópolis;35;SP;451,0;19,0;19,0;;;;414,0;56,0;56,0;;;6,3
35222987;MELVIN JONES EMEF AGRICOLA;3515509;Fernandópolis;35;SP;160,0;7,0;7,0;;;;39,0;128,0;128,0;;4,7;
35154842;CIDADE DE FERNANDOPOLIS COLEGIO;3515509;Fernandópolis;35;SP;395,0;9,0;9,0;;;;404,0;;;;;
35026897;AFONSO CAFARO;3515509;Fernandópolis;35;SP;308,0;6,0;6,0;;;;256,0;58,0;58,0;;6,3;
35145774;APAE DE FERNANDOPOLIS;3515509;Fernandópolis;35;SP;122,0;10,0;10,0;;;;47,0;85,0;85,0;;;
35279031;JOSE ZANTEDESCHI EMEF;3515509;Fernandópolis;35;SP;271,0;9,0;10,0;;;;268,0;12,0;12,0;;;6,5
35437300;FRANCISCO ARNALDO DA SILVA CEL EMEF;3515509;Fernandópolis;35;SP;695,0;29,0;28,0;;;;607,0;117,0;117,0;;;7,4
35026979;SATURNINO LEON ARROYO;3515509;Fernandópolis;35;SP;223,0;12,0;13,0;;;;171,0;64,0;64,0;;3,9;
35026980;LIBERO DE ALMEIDA SILVARES;3515509;Fernandópolis;35;SP;422,0;3,0;3,0;;;;334,0;91,0;91,0;;5,9;
35047570;FERNANDO BARBOSA LIMA;3515509;Fernandópolis;35;SP;237,0;17,0;16,0;;;1,0;249,0;5,0;5,0;;4,7;6,2
35437293;IVONETE AMARAL DA SILVA ROSA PROFA EMEF;3515509;Fernandópolis;35;SP;462,0;11,0;7,0;;;;455,0;18,0;18,0;;;6,9
35118023;COOPERE COLEGIO;3515509;Fernandópolis;35;SP;224,0;6,0;7,0;;;;230,0;;;;;
35579464;ESCOLA ADVENTISTA DE FERNANDOPOLIS;3515509;Fernandópolis;35;SP;130,0;3,0;3,0;;;;133,0;;;;;
35437281;PEDRO MALAVAZZI EMEF;3515509;Fernandópolis;35;SP;146,0;3,0;3,0;;;;92,0;57,0;57,0;;;5,6
35043023;ARMELINDO FERRARI;3515509;Fernandópolis;35;SP;241,0;8,0;8,0;;;;227,0;22,0;22,0;;5,4;
35026797;JOAQUIM ANTONIO PEREIRA;3515509;Fernandópolis;35;SP;412,0;21,0;20,0;;;;361,0;72,0;72,0;;5,9;
35463115;ATITUDE SOCIEDADE EDUCACAO;3515509;Fernandópolis;35;SP;254,0;11,0;11,0;;;;265,0;;;;;
35228357;JOSE GASPAR RUAS EMEF;3515509;Fernandópolis;35;SP;343,0;20,0;20,0;;;;280,0;83,0;83,0;;;5,8
35026852;MARIA CONCEICAO APARECIDA BASSO PROFA;3515509;Fernandópolis;35;SP;59,0;34,0;34,0;;;;63,0;30,0;30,0;;;
35026839;CARLOS BAROZZI;3515509;Fernandópolis;35;SP;184,0;26,0;28,0;;;;162,0;48,0;48,0;;5,2;5,9
35096763;ALBERTO SENRA DR EMEF;3515509;Fernandópolis;35;SP;141,0;7,0;7,0;;;;114,0;34,0;34,0;;;6,0
35158409;INCENTIVO CENTRO DE EDUCACAO;3515509;Fernandópolis;35;SP;201,0;10,0;10,0;;;;211,0;;;;;
35437273;JOAO GARCIA ANDREO EMEF;3515509;Fernandópolis;35;SP;196,0;4,0;4,0;;;;170,0;30,0;30,0;;;
35447092;ANTONIO MAURICIO DA SILVA EMEF;3515509;Fernandópolis;35;SP;193,0;13,0;13,0;;;;189,0;17,0;17,0;;;6,4
35026876;ANTONIO TANURI PROFESSOR;3515509;Fernandópolis;35;SP;243,0;6,0;6,0;;;;210,0;39,0;39,0;;4,9;
35116087;ESCOLA SESI FERNANDOPOLIS;3515509;Fernandópolis;35;SP;284,0;4,0;4,0;;;;288,0;;;;;
35006333;INSTITUTO TIE;3520400;Ilhabela;35;SP;21,0;;;;;;21,0;;;;;
35208383;LEONARDO REALE PREFEITO EM;3520400;Ilhabela;35;SP;162,0;;3,0;;;;8,0;154,0;154,0;;;6,9
35158793;SAO JOAO ILHABELA COLEGIO;3520400;Ilhabela;35;SP;191,0;1,0;1,0;;;;192,0;;;;;
35654413;NIVALDO SIMOES JORNALISTA EM;3520400;Ilhabela;35;SP;17,0;;16,0;;;;17,0;;;;;
35654437;PORTO DO MEIO EM;3520400;Ilhabela;35;SP;1,0;;1,0;;;;1,0;;;;;
35654395;MARIA THEREZA DE FREITAS VIDAL PROFA EM;3520400;Ilhabela;35;SP;125,0;;2,0;;;;17,0;108,0;108,0;;;6,7
35271445;JOSE BENEDITO DE MORAES PROF EM;3520400;Ilhabela;35;SP;270,0;;2,0;;;;268,0;2,0;2,0;;;5,8
35246050;SEBASTIAO LEITE DA SILVA EM;3520400;Ilhabela;35;SP;130,0;1,0;3,0;;;;131,0;;;;;7,1
35118606;ACEI ESCOLA EIFM;3520400;Ilhabela;35;SP;202,0;1,0;1,0;;;;203,0;;;;;
35658704;ILHA DE VITORIA ESCOLA MUNICIPAL;3520400;Ilhabela;35;SP;8,0;;8,0;;;;8,0;;;;;
35274446;EURIPEDES DA SILVA FERREIRA PREF EM;3520400;Ilhabela;35;SP;359,0;;1,0;;;;257,0;102,0;102,0;;;5,8
35267260;OBJETIVO COLEGIO;3520400;Ilhabela;35;SP;173,0;2,0;2,0;;;;175,0;;;;;
35437025;ANNA LEITE JULIAO TORRES PROFA EM;3520400;Ilhabela;35;SP;244,0;;5,0;;;;70,0;174,0;174,0;;5,3;
35228242;MERCIA DO NASCIMENTO DIAS PROFA EM;3520400;Ilhabela;35;SP;391,0;;4,0;;;;120,0;271,0;271,0;;5,8;6,0
35478805;PAULO RENATO COSTA SOUZA ESCOLA MUNICIPAL;3520400;Ilhabela;35;SP;592,0;1,0;8,0;;;;485,0;108,0;108,0;;4,2;5,9
35291420;CASTELHANOS EM;3520400;Ilhabela;35;SP;24,0;;5,0;;;;24,0;;;;;
35654371;ANTONIO HONORIO DOS SANTOS EM;3520400;Ilhabela;35;SP;36,0;;35,0;;;;36,0;;;;;
35228230;DERCY DE ANDRADE DE CASTRO PROFA EM;3520400;Ilhabela;35;SP;127,0;;2,0;;;;61,0;66,0;66,0;;;6,8
35272985;JOSE ANTONIO VERZEGNASSI PROF EM;3520400;Ilhabela;35;SP;413,0;;;;;;227,0;186,0;186,0;;;6,5
35654401;JOAO ANTONIO CESAR PROF EM;3520400;Ilhabela;35;SP;6,0;;6,0;;;;6,0;;;;;
35272991;OPHELIA REALE MONTANHESI PROFA EM;3520400;Ilhabela;35;SP;307,0;;1,0;;;;187,0;120,0;120,0;;;6,6
35654450;ILHA DE BUZIOS EM;3520400;Ilhabela;35;SP;8,0;;8,0;;;;8,0;;;;;
35579212;ESCOLA MUNICIPAL ALTAMIRA DE CASTRO VIEIRA COLUCCI;3520400;Ilhabela;35;SP;181,0;;1,0;;;;105,0;76,0;76,0;;;6,3
35149858;APAE DE ILHABELA;3520400;Ilhabela;35;SP;56,0;2,0;2,0;;;;58,0;;;;;
35437049;RUTH CORREIA LEITE CARDOSO PROFA DRA EM;3520400;Ilhabela;35;SP;354,0;;5,0;;;;297,0;57,0;57,0;;;
35437037;WALDEMAR BELISARIO EM;3520400;Ilhabela;35;SP;211,0;;1,0;;;;196,0;15,0;15,0;;5,2;
35654449;JOSE DONIZETE DA SILVA VEREADOR EM;3520400;Ilhabela;35;SP;8,0;;3,0;;;;8,0;;;;;
35437013;EVA ESPERANCA SILVA EM;3520400;Ilhabela;35;SP;385,0;;5,0;;;;236,0;149,0;149,0;;5,3;
35438819;ESPACO LIVRE MONTE AZUL ESCOLA;3531506;Monte Azul Paulista;35;SP;118,0;3,0;3,0;;;;121,0;;;;;
35245070;ALZIRA DE FREITAS CASSEB PROFA EMEF;3531506;Monte Azul Paulista;35;SP;546,0;89,0;89,0;;;;560,0;75,0;75,0;;5,4;6,6
35146572;APAE DE MONTE AZUL PAULISTA ESCOLA EDUCACAO ESPECIAL;3531506;Monte Azul Paulista;35;SP;23,0;;;;;;23,0;;;;;
35245082;MANOEL RODRIGUES VILLARINHO FILHO EMEB;3531506;Monte Azul Paulista;35;SP;49,0;59,0;51,0;;;;53,0;55,0;55,0;;7,2;6,9
35022697;NENA GIANNASI BUCK PROFESSORA;3531506;Monte Azul Paulista;35;SP;218,0;3,0;3,0;;;;219,0;2,0;2,0;;5,1;
35142487;COLEGIO ALTERNATIVO DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL;3531506;Monte Azul Paulista;35;SP;176,0;2,0;2,0;;;;178,0;;;;;
35406004;BAIRRO CRUZEIRO;3531506;Monte Azul Paulista;35;SP;87,0;;;;;;87,0;;;;4,6;
35218042;AURELIANO JUNQUEIRA FRANCO CEL EMEF;3531506;Monte Azul Paulista;35;SP;522,0;9,0;9,0;;;;531,0;;;;;7,2
35903541;SETH DE ALMEIDA;3541109;Presidente Alves;35;SP;91,0;27,0;21,0;6,0;;;95,0;23,0;23,0;;;5,9
35044076;MARIA APARECIDA COIMBRA PROFA;3541109;Presidente Alves;35;SP;248,0;52,0;52,0;;;;251,0;49,0;49,0;;;6,0
35221284;THEREZA SPINA ZACCHI EMEB;3508405;Cabreúva;35;SP;34,0;190,0;158,0;;;;71,0;153,0;153,0;;;
35070233;ANTONIO ODILON FRANCESCHINI PREFEITO;3508405;Cabreúva;35;SP;588,0;25,0;25,0;;;;607,0;6,0;6,0;;5,5;
35015805;LUCIDIO MOTTA NAVARRO;3508405;Cabreúva;35;SP;346,0;194,0;192,0;;;;238,0;302,0;302,0;;5,1;
35015799;VITORIO TOGNI CAPITAO;3508405;Cabreúva;35;SP;358,0;7,0;7,0;;;;364,0;1,0;1,0;;5,7;
35221272;IRVA AVILA PAVANI EMEB;3508405;Cabreúva;35;SP;19,0;51,0;51,0;;;;27,0;43,0;43,0;;;5,9
35039743;HELADIO CORREA LAURINI MONSENHOR;3508405;Cabreúva;35;SP;84,0;166,0;165,0;;;;106,0;144,0;144,0;;4,7;
35297948;ANIZIO DA SILVEIRA EMEB;3508405;Cabreúva;35;SP;364,0;6,0;9,0;;;;363,0;7,0;7,0;;;
35055967;MARIO FACCIOLI EMEB;3508405;Cabreúva;35;SP;217,0;45,0;45,0;;;;104,0;158,0;158,0;;;6,1
35241076;ZAIRA SPINA FEDERZONI EMEB;3508405;Cabreúva;35;SP;362,0;26,0;24,0;;;;365,0;23,0;23,0;;;
35200670;SELMA MARIA MESQUITA GODOI MARTINHO PROFA EMEB;3508405;Cabreúva;35;SP;44,0;2,0;2,0;;;;37,0;9,0;9,0;;;
35036171;ANA MESQUITA LAURINI;3508405;Cabreúva;35;SP;345,0;57,0;58,0;;;;304,0;98,0;98,0;;5,0;
35924659;EUGENIA FERRAREZI NUNES;3508405;Cabreúva;35;SP;621,0;22,0;22,0;;;;612,0;31,0;31,0;;5,3;
35241097;BENEDITO MESQUITA DA SILVEIRA MAESTRO EMEB;3508405;Cabreúva;35;SP;817,0;27,0;27,0;;;;751,0;93,0;93,0;;;6,6
35103378;VIVER COLEGIO;3508405;Cabreúva;35;SP;189,0;11,0;11,0;;;;200,0;;;;;
35096283;EVILAZIO XISTO BERION EMEB;3508405;Cabreúva;35;SP;140,0;3,0;3,0;;;;140,0;3,0;3,0;;;
35166200;ANGLO CABREUVA COLEGIO;3508405;Cabreúva;35;SP;139,0;14,0;14,0;;;;153,0;;;;;
35241088;JAIRA BATISTA SANTANA DA SILVA PROFA EMEB;3508405;Cabreúva;35;SP;659,0;16,0;34,0;;;;671,0;4,0;4,0;;;
35266668;MARIA NILZA BICALHO PROFA EMEB;3508405;Cabreúva;35;SP;186,0;16,0;14,0;;;;79,0;123,0;123,0;;;6,9
35221260;MIGUEL ELPIDIO DA COSTA EMEB;3508405;Cabreúva;35;SP;166,0;37,0;37,0;;;;47,0;156,0;156,0;;;6,1
35081224;OSCAR BARBOSA NETO VEREADOR EMEB;3508405;Cabreúva;35;SP;126,0;162,0;163,0;;;;121,0;167,0;167,0;;;6,2
41091825;CAXIAS C E DO C DQ EF M;4106506;Coronel Vivida;41;PR;5,0;42,0;46,0;;;;7,0;40,0;40,0;;6,4;
41388658;NOVA VISAO C EI EFM;4106506;Coronel Vivida;41;PR;136,0;16,0;;;;;151,0;1,0;1,0;;;
41092538;TANCREDO NEVES C E EF M;4106506;Coronel Vivida;41;PR;249,0;41,0;285,0;;;;222,0;68,0;68,0;;5,0;
41092198;NUCLEO DE SANTA LUCIA C E DO C EF M;4106506;Coronel Vivida;41;PR;10,0;29,0;35,0;;;;3,0;36,0;36,0;;6,2;
41091973;KENNEDY E M PRES EI EF;4106506;Coronel Vivida;41;PR;119,0;28,0;146,0;;;;120,0;27,0;27,0;;;7,0
41092597;ULISSES GUIMARAES E M DR EI EF;4106506;Coronel Vivida;41;PR;98,0;2,0;99,0;;;;99,0;1,0;1,0;;;6,7
