COD INEP;Escola;COD Municipio;Cidade;COD UF;UF;Total de escolas sem ensino fundamental - anos iniciais;Total de escolas com ensino fundamental - anos iniciais;Total de escolas sem Ensino Fundamental - Anos finais;Total de escolas com Ensino Fundamental - Anos finais;Total de escolas que não tem abastecimento de água da rede pública;Total de escolas que tem abastecimento de água da rede pública;Total de escolas que não não possuem abastecimento de água;Total de escolas que não possuem abastecimento de água;Total de escolas que não não possuem energia elétrica;Total de escolas que não possuem energia elétrica;Total de escolas que não possuem esgoto sanitário da rede pública;Total de escolas que possuem esgoto sanitário da rede pública;Total de escolas que não possuem coleta de lixo periódica;Total de escolas que possuem coleta de lixo periódica;Total de escolas que não possuem laboratório de informática;Total de escolas que possuem laboratório de informática;Total de escolas que não possuem laboratório de ciências;Total de escolas que possuem laboratório de ciências;Total de escolas que não possuem sala para atendimento educacional especializado;Total de escolas que possuem sala para atendimento educacional especializado;Total de escolas que não possuem quadra de esportes;Total de escolas que possuem quadra de esportes;Total de escolas que não possuem biblioteca e/ou sala de leitura;Total de escolas que possuem biblioteca e/ou sala de leitura;Total de de salas de aulas utilizadas na escola;Total de escolas que não possuem equipamento de som;Total de escolas que possuem equipamento de som;Total de escolas que não possuem projetor multimídia;Total de escolas que possuem projetor multimídia;Total de escolas que não possuem acesso à internet;Total de escolas que possuem acesso à internet;Total de escolas que não oferecem AEE;Total de escolas que oferecem AEE não exclusivamente;Total de escolas que oferecem AEE exclusivamente;Total de escolas que não oferecem atividade complementar;Total de escolas que oferecem atividade complementar não exclusivamente;Total de escolas que oferecem atividade complementar exclusivamente;Total de escolas que não possuem ensino fundamental organizado em ciclos;Total de escolas que possuem ensino fundamental organizado em ciclos;Total de escolas fora de localização diferenciada;Total de escolas localizadas em assentamento;Total de escolas localizadas em terra indígena;Total de escolas localizadas em terras remanescentes de quilombos;Total de escolas sem ensino organizado em Alternância;Total de escolas com ensino organizado em Alternância;Total de salas de aulas climatizadas na escola;Total de escolas que não possuemdesktop em uso pelos alunos;Total de escolas que possuem desktop em uso pelos alunos;Total de escolas que não possuem notebook em uso pelos alunos;Total de escolas que possuem notebook em uso pelos alunos;Total de escolas que não possuem tablets em uso pelos alunos;Total de escolas que possuem tablets em uso pelos alunos;Total de escolas que não possuem acesso à internet para os alunos;Total de escolas que possuem acesso à internet para os alunos;Total de escolas que não possuem acesso à internet para uso administrativo;Total de escolas que possuem acesso à internet para uso administrativo;Total de escolas que não possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que possuem acesso à internet para uso nos processos de ensino e aprendizagem;Total de escolas que não possuem acervo multimídia;Total de escolas que possuem acervo multimídia;Total de escolas que não possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Total de escolas que possuem instrumentos musicais para conjunto, banda / fanfarra / aulas de música;Média do IDEB - anos finais;Média do IDEB - Anos iniciais
29130921;ESCOLA MUNICIPAL JOSE TEIXEIRA SALDANHA;2922904;Nova Soure;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;7;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;4,5
29130867;ESCOLA MUNICIPAL JOAO CARNEIRO DA CRUZ;2922904;Nova Soure;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;1,0;;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29130620;EDUCANDARIO MENDESRIOS;2922904;Nova Soure;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;13;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
29131138;ESCOLA MUNICIPAL ARISTON JOSE ALMEIDA;2922904;Nova Soure;29;BA;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;5;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;3,7;
29130638;EE - ESCOLA ESTADUAL VESTINA FERREIRA DA SILVA;2922904;Nova Soure;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;4;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,9;
24050121;ESCOLA MUNICIPAL SENADOR DINARTE MARIZ;2414704;Várzea;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;3;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
24077119;CENTRO EDUCACIONAL SAO PEDRO - CESP;2414704;Várzea;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;10;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;;1,0;;1,0;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;
24050113;ESCOLA ESTADUAL DOM JOAQUIM DE ALMEIDA;2414704;Várzea;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;11;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;5;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;
24050164;ESCOLA MUNICIPAL PLACIDO TOMAZ DE LIMA;2414704;Várzea;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;;1,0;1,0;;;1,0;9;1,0;;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;2,8
24276308;SE7E COLEGIO E CURSO;2414704;Várzea;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29284139;ESCOLA JOSE SOARES DO BOMFIM;2919702;Macarani;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29284112;EDUCANDARIO CLERIO CORREIA;2919702;Macarani;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;;5,7
29284171;ESCOLA AUTIMIO ALTAMIRA PIRES;2919702;Macarani;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;8;;1,0;;1,0;;1,0;1,0;;;;1,0;;;1,0;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;4,9;
29284287;ESCOLA MUNICIPAL ADETINO MANOEL DO NASCIMENTO;2919702;Macarani;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
29437407;ESCOLA MUNICIPAL ONDINA;2919702;Macarani;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29284260;ESCOLA DR URBANO PEDRAL SAMPAIO;2919702;Macarani;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29400970;ESCOLA MUNICIPAL MARIA CARVALHO SOARES DE MELLO;2919702;Macarani;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29332001;ESCOLA NOSSA SENHORA APARECIDA;2919702;Macarani;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;5;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;5,2
29284252;ESCOLA MUNICIPAL DR FERNANDO SA MIRANDA;2919702;Macarani;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;15;;1,0;;1,0;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;4,7;
29408202;ESCOLA MUNICIPAL BOM SOSSEGO;2919702;Macarani;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29284236;ESCOLA MUNICIPAL RURAL PROFESSORA ELENI BLESA SILVA;2919702;Macarani;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;3,8
29417422;CENTRO EDUCACIONAL PROFESSORA ELZA DE SOUZA PORTO;2919702;Macarani;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;8;;1,0;;1,0;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;5,900000000000001
29284163;ESCOLA MILTON ALFAIATE;2919702;Macarani;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29284341;ESCOLAS REUNIDAS DE MACARANI;2919702;Macarani;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;10;1,0;;;1,0;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;6,1
29284228;ESCOLA MUNICIPAL RAIMUNDO FERREIRA SANTOS;2919702;Macarani;29;BA;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29371929;ESCOLA VISTA BELA;2919702;Macarani;29;BA;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29284317;ESCOLA RODRIGO FERNANDES DE SOUZA;2919702;Macarani;29;BA;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;6;;1,0;;1,0;;1,0;1,0;;;;1,0;;;1,0;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;
29132843;ESC MUL PE OTAVIO;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29132690;ESC MUL I GRAU DOM AVELAR BRANDAO VILELA;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;6;;1,0;1,0;;1,0;;1,0;;;;1,0;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;3,8
29429960;ESCOLA MUNICIPAL CRISPIM DANTAS DE OLIVEIRA;2926509;Ribeira do Amparo;29;BA;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;6;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;4,2;
29133025;ESCOLA MUNICIPAL SANTA TEREZA I;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;2;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29132797;ESC MUL NOSSA SRA DE LOURDES;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29330335;ESCOLA MUNICIPAL AGENOR BRITO;2926509;Ribeira do Amparo;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;8;;1,0;;1,0;1,0;;;1,0;;;1,0;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;4,3;
29132894;ESC MUL SAO JOSE I;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;3;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;4,4
29429951;AGENOR BRITO I;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;6;1,0;;1,0;;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;3,9
29132959;COLEGIO ESTADUAL TANCREDO NEVES;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;4;1,0;;1,0;;;1,0;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;4,5
29132967;ESCOLA MUN SAO FRANCISCO DE ASSIS;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29132860;ESC MUL PRODUCAO COMUNITARIA;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;2;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;;;;;
29132827;ESC MUL PAULO VI;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;7;;1,0;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;4,5
29133017;ESCOLA MUNICIPAL SANTA LUZIA;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;4;;1,0;;1,0;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
29132738;ESC MUL BARROCAS;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;5;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
29330238;ESCOLA MUNICIPAL SANTA TEREZA III;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29429943;ESCOLA MUNICIPAL EDNA CARMELITA SOUZA;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;5;1,0;;1,0;;1,0;;;1,0;;;1,0;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;4,6
29132681;ESC EST DE 1 GRAU ANTONIO DANTAS MACEDO;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;5;;1,0;;1,0;1,0;;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;4,6
29132703;ESC EST 1 GRAU MARIA FERREIRA DA SILVA;2926509;Ribeira do Amparo;29;BA;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;1,0;4;1,0;;1,0;;1,0;;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;;;;;3,7000000000000006;
29132789;ESC EST 1 GRAU DR MURILO CAVALCANTE;2926509;Ribeira do Amparo;29;BA;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;6;;1,0;;1,0;1,0;;1,0;;;;1,0;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;4,1;
29132754;ESC MUL JOAO CARLOS DE CERQUEIRA;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29407770;ESCOLA MUNICIPAL LUIZ VIANA;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29407753;ESCOLA MUNICIPAL SAO LAZARO;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;;1,0;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
29132908;ESC MUL SAO JOSE VI;2926509;Ribeira do Amparo;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;;;;;
24013684;CENTRO DE ENSINO RURAL - UNIDADE I -ESCOLA MUNICIPAL DONA TONHEIRA GERMANO;2407252;Major Sales;24;RN;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;2;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
24013587;ESC EST 26 DE JUNHO;2407252;Major Sales;24;RN;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;9;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;1;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;;1,0;;1,0;4,5;
24014087;ESC MUL ANTONIO JOSE DA ROCHA;2407252;Major Sales;24;RN;;1,0;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;18;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;14;;1,0;;1,0;;1,0;1,0;;;1,0;;1,0;;1,0;1,0;;3,7;4,3
29313910;ESCOLA HILDA LAGO;2932200;Ubaitaba;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;4;;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;5,2
29413125;ESCOLA NOSSA SENHORA SANTANA;2932200;Ubaitaba;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;;1,0;;1,0;6;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;;1,0;;
29313937;ESCOLA JOAQUIM CARDOSO;2932200;Ubaitaba;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;4;;1,0;;1,0;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;4,5
29314186;ESCOLA TEOTONIO LIMA;2932200;Ubaitaba;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;5;;1,0;;1,0;;1,0;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;4,4
29313856;COLEGIO MUNICIPAL DE FAISQUEIRA;2932200;Ubaitaba;29;BA;;1,0;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;6;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;4;;1,0;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;4,0;
29313929;ESCOLA JOAO PEREIRA DE MELO;2932200;Ubaitaba;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;1,0;;4;;1,0;1,0;;1,0;;;1,0;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
29454034;ESCOLA ESTACAO CRIANCA;2932200;Ubaitaba;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;5;;1,0;;1,0;;1,0;1,0;;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;;
29340314;ESCOLA IZOLINA BARROS;2932200;Ubaitaba;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;1,0;1,0;;1,0;;5;;1,0;;1,0;;1,0;;1,0;;;1,0;;;1,0;1,0;;;;1,0;;0;1,0;;;1,0;1,0;;1,0;;;1,0;1,0;;;1,0;1,0;;;5,0
29314216;GRUPO ESCOLAR ASCLEPIADES ALMEIDA;2932200;Ubaitaba;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;3;;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;;
29313872;ESC AGRUPADA WILSON MARON;2932200;Ubaitaba;29;BA;;1,0;1,0;;;1,0;1,0;;1,0;;;1,0;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;3;;1,0;1,0;;;1,0;1,0;;;1,0;;;;1,0;1,0;;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;;1,0;;1,0;;1,0;1,0;;;
29407028;ESCOLA CRUZEIRO DO SUL;2932200;Ubaitaba;29;BA;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;;1,0;1,0;;1,0;;1,0;;1,0;;1,0;;2;;1,0;1,0;;1,0;;1,0;;;1,0;;;;1,0;;1,0;;;1,0;;0;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;1,0;;;
